steps,date,interval
281,10/30/12,1425
0,10/30/12,1430
0,10/30/12,1435
22,10/30/12,1440
440,10/30/12,1445
468,10/30/12,1450
432,10/30/12,1455
50,10/30/12,1500
0,10/30/12,1505
22,10/30/12,1510
0,10/30/12,1515
37,10/30/12,1520
60,10/30/12,1525
12,10/30/12,1530
0,10/30/12,1535
40,10/30/12,1540
33,10/30/12,1545
0,10/30/12,1550
0,10/30/12,1555
0,10/30/12,1600
0,10/30/12,1605
0,10/30/12,1610
0,10/30/12,1615
0,10/30/12,1620
0,10/30/12,1625
0,10/30/12,1630
0,10/30/12,1635
0,10/30/12,1640
0,10/30/12,1645
0,10/30/12,1650
0,10/30/12,1655
32,10/30/12,1700
0,10/30/12,1705
0,10/30/12,1710
24,10/30/12,1715
60,10/30/12,1720
27,10/30/12,1725
96,10/30/12,1730
35,10/30/12,1735
78,10/30/12,1740
0,10/30/12,1745
37,10/30/12,1750
9,10/30/12,1755
0,10/30/12,1800
17,10/30/12,1805
37,10/30/12,1810
48,10/30/12,1815
39,10/30/12,1820
119,10/30/12,1825
515,10/30/12,1830
523,10/30/12,1835
488,10/30/12,1840
425,10/30/12,1845
495,10/30/12,1850
129,10/30/12,1855
72,10/30/12,1900
71,10/30/12,1905
20,10/30/12,1910
0,10/30/12,1915
65,10/30/12,1920
0,10/30/12,1925
0,10/30/12,1930
35,10/30/12,1935
25,10/30/12,1940
31,10/30/12,1945
0,10/30/12,1950
0,10/30/12,1955
0,10/30/12,2000
0,10/30/12,2005
0,10/30/12,2010
0,10/30/12,2015
0,10/30/12,2020
0,10/30/12,2025
0,10/30/12,2030
51,10/30/12,2035
0,10/30/12,2040
0,10/30/12,2045
0,10/30/12,2050
0,10/30/12,2055
34,10/30/12,2100
349,10/30/12,2105
272,10/30/12,2110
154,10/30/12,2115
142,10/30/12,2120
16,10/30/12,2125
0,10/30/12,2130
0,10/30/12,2135
14,10/30/12,2140
0,10/30/12,2145
0,10/30/12,2150
0,10/30/12,2155
0,10/30/12,2200
0,10/30/12,2205
0,10/30/12,2210
0,10/30/12,2215
0,10/30/12,2220
0,10/30/12,2225
0,10/30/12,2230
0,10/30/12,2235
0,10/30/12,2240
0,10/30/12,2245
0,10/30/12,2250
0,10/30/12,2255
0,10/30/12,2300
0,10/30/12,2305
0,10/30/12,2310
0,10/30/12,2315
0,10/30/12,2320
0,10/30/12,2325
0,10/30/12,2330
0,10/30/12,2335
0,10/30/12,2340
0,10/30/12,2345
0,10/30/12,2350
0,10/30/12,2355
0,10/31/12,0
0,10/31/12,5
0,10/31/12,10
0,10/31/12,15
0,10/31/12,20
0,10/31/12,25
0,10/31/12,30
0,10/31/12,35
0,10/31/12,40
0,10/31/12,45
0,10/31/12,50
0,10/31/12,55
0,10/31/12,100
0,10/31/12,105
0,10/31/12,110
0,10/31/12,115
0,10/31/12,120
0,10/31/12,125
0,10/31/12,130
0,10/31/12,135
0,10/31/12,140
0,10/31/12,145
0,10/31/12,150
0,10/31/12,155
0,10/31/12,200
0,10/31/12,205
0,10/31/12,210
0,10/31/12,215
0,10/31/12,220
0,10/31/12,225
0,10/31/12,230
0,10/31/12,235
0,10/31/12,240
0,10/31/12,245
0,10/31/12,250
0,10/31/12,255
0,10/31/12,300
0,10/31/12,305
0,10/31/12,310
0,10/31/12,315
0,10/31/12,320
0,10/31/12,325
0,10/31/12,330
0,10/31/12,335
0,10/31/12,340
0,10/31/12,345
0,10/31/12,350
0,10/31/12,355
0,10/31/12,400
0,10/31/12,405
0,10/31/12,410
0,10/31/12,415
0,10/31/12,420
0,10/31/12,425
0,10/31/12,430
0,10/31/12,435
0,10/31/12,440
0,10/31/12,445
0,10/31/12,450
0,10/31/12,455
0,10/31/12,500
0,10/31/12,505
0,10/31/12,510
0,10/31/12,515
0,10/31/12,520
0,10/31/12,525
0,10/31/12,530
0,10/31/12,535
0,10/31/12,540
0,10/31/12,545
0,10/31/12,550
0,10/31/12,555
0,10/31/12,600
0,10/31/12,605
0,10/31/12,610
0,10/31/12,615
0,10/31/12,620
0,10/31/12,625
22,10/31/12,630
63,10/31/12,635
36,10/31/12,640
65,10/31/12,645
84,10/31/12,650
436,10/31/12,655
594,10/31/12,700
443,10/31/12,705
749,10/31/12,710
717,10/31/12,715
751,10/31/12,720
747,10/31/12,725
757,10/31/12,730
714,10/31/12,735
301,10/31/12,740
584,10/31/12,745
358,10/31/12,750
0,10/31/12,755
32,10/31/12,800
0,10/31/12,805
0,10/31/12,810
0,10/31/12,815
15,10/31/12,820
85,10/31/12,825
146,10/31/12,830
0,10/31/12,835
0,10/31/12,840
0,10/31/12,845
18,10/31/12,850
18,10/31/12,855
0,10/31/12,900
23,10/31/12,905
0,10/31/12,910
143,10/31/12,915
463,10/31/12,920
0,10/31/12,925
103,10/31/12,930
0,10/31/12,935
0,10/31/12,940
0,10/31/12,945
123,10/31/12,950
260,10/31/12,955
122,10/31/12,1000
0,10/31/12,1005
0,10/31/12,1010
0,10/31/12,1015
0,10/31/12,1020
0,10/31/12,1025
206,10/31/12,1030
128,10/31/12,1035
67,10/31/12,1040
8,10/31/12,1045
0,10/31/12,1050
15,10/31/12,1055
20,10/31/12,1100
0,10/31/12,1105
0,10/31/12,1110
0,10/31/12,1115
0,10/31/12,1120
0,10/31/12,1125
0,10/31/12,1130
0,10/31/12,1135
0,10/31/12,1140
0,10/31/12,1145
0,10/31/12,1150
0,10/31/12,1155
0,10/31/12,1200
0,10/31/12,1205
0,10/31/12,1210
0,10/31/12,1215
286,10/31/12,1220
136,10/31/12,1225
170,10/31/12,1230
0,10/31/12,1235
0,10/31/12,1240
0,10/31/12,1245
0,10/31/12,1250
157,10/31/12,1255
0,10/31/12,1300
0,10/31/12,1305
7,10/31/12,1310
0,10/31/12,1315
0,10/31/12,1320
0,10/31/12,1325
0,10/31/12,1330
0,10/31/12,1335
65,10/31/12,1340
0,10/31/12,1345
0,10/31/12,1350
0,10/31/12,1355
55,10/31/12,1400
0,10/31/12,1405
0,10/31/12,1410
0,10/31/12,1415
82,10/31/12,1420
112,10/31/12,1425
83,10/31/12,1430
17,10/31/12,1435
0,10/31/12,1440
0,10/31/12,1445
0,10/31/12,1450
0,10/31/12,1455
0,10/31/12,1500
0,10/31/12,1505
0,10/31/12,1510
0,10/31/12,1515
0,10/31/12,1520
0,10/31/12,1525
0,10/31/12,1530
6,10/31/12,1535
18,10/31/12,1540
0,10/31/12,1545
0,10/31/12,1550
0,10/31/12,1555
0,10/31/12,1600
148,10/31/12,1605
492,10/31/12,1610
191,10/31/12,1615
0,10/31/12,1620
0,10/31/12,1625
59,10/31/12,1630
17,10/31/12,1635
27,10/31/12,1640
0,10/31/12,1645
0,10/31/12,1650
0,10/31/12,1655
48,10/31/12,1700
58,10/31/12,1705
89,10/31/12,1710
24,10/31/12,1715
180,10/31/12,1720
414,10/31/12,1725
148,10/31/12,1730
306,10/31/12,1735
111,10/31/12,1740
314,10/31/12,1745
63,10/31/12,1750
68,10/31/12,1755
53,10/31/12,1800
63,10/31/12,1805
12,10/31/12,1810
0,10/31/12,1815
29,10/31/12,1820
171,10/31/12,1825
11,10/31/12,1830
77,10/31/12,1835
36,10/31/12,1840
42,10/31/12,1845
64,10/31/12,1850
0,10/31/12,1855
82,10/31/12,1900
48,10/31/12,1905
457,10/31/12,1910
503,10/31/12,1915
140,10/31/12,1920
40,10/31/12,1925
51,10/31/12,1930
0,10/31/12,1935
0,10/31/12,1940
0,10/31/12,1945
0,10/31/12,1950
0,10/31/12,1955
0,10/31/12,2000
0,10/31/12,2005
0,10/31/12,2010
0,10/31/12,2015
0,10/31/12,2020
0,10/31/12,2025
0,10/31/12,2030
0,10/31/12,2035
0,10/31/12,2040
0,10/31/12,2045
0,10/31/12,2050
0,10/31/12,2055
0,10/31/12,2100
0,10/31/12,2105
0,10/31/12,2110
0,10/31/12,2115
0,10/31/12,2120
0,10/31/12,2125
0,10/31/12,2130
0,10/31/12,2135
0,10/31/12,2140
0,10/31/12,2145
0,10/31/12,2150
0,10/31/12,2155
0,10/31/12,2200
0,10/31/12,2205
0,10/31/12,2210
90,10/31/12,2215
78,10/31/12,2220
0,10/31/12,2225
0,10/31/12,2230
0,10/31/12,2235
0,10/31/12,2240
0,10/31/12,2245
0,10/31/12,2250
0,10/31/12,2255
0,10/31/12,2300
0,10/31/12,2305
0,10/31/12,2310
0,10/31/12,2315
0,10/31/12,2320
0,10/31/12,2325
0,10/31/12,2330
0,10/31/12,2335
0,10/31/12,2340
0,10/31/12,2345
0,10/31/12,2350
0,10/31/12,2355
NA,11/1/12,0
NA,11/1/12,5
NA,11/1/12,10
NA,11/1/12,15
NA,11/1/12,20
NA,11/1/12,25
NA,11/1/12,30
NA,11/1/12,35
NA,11/1/12,40
NA,11/1/12,45
NA,11/1/12,50
NA,11/1/12,55
NA,11/1/12,100
NA,11/1/12,105
NA,11/1/12,110
NA,11/1/12,115
NA,11/1/12,120
NA,11/1/12,125
NA,11/1/12,130
NA,11/1/12,135
NA,11/1/12,140
NA,11/1/12,145
NA,11/1/12,150
NA,11/1/12,155
NA,11/1/12,200
NA,11/1/12,205
NA,11/1/12,210
NA,11/1/12,215
NA,11/1/12,220
NA,11/1/12,225
NA,11/1/12,230
NA,11/1/12,235
NA,11/1/12,240
NA,11/1/12,245
NA,11/1/12,250
NA,11/1/12,255
NA,11/1/12,300
NA,11/1/12,305
NA,11/1/12,310
NA,11/1/12,315
NA,11/1/12,320
NA,11/1/12,325
NA,11/1/12,330
NA,11/1/12,335
NA,11/1/12,340
NA,11/1/12,345
NA,11/1/12,350
NA,11/1/12,355
NA,11/1/12,400
NA,11/1/12,405
NA,11/1/12,410
NA,11/1/12,415
NA,11/1/12,420
NA,11/1/12,425
NA,11/1/12,430
NA,11/1/12,435
NA,11/1/12,440
NA,11/1/12,445
NA,11/1/12,450
NA,11/1/12,455
NA,11/1/12,500
NA,11/1/12,505
NA,11/1/12,510
NA,11/1/12,515
NA,11/1/12,520
NA,11/1/12,525
NA,11/1/12,530
NA,11/1/12,535
NA,11/1/12,540
NA,11/1/12,545
NA,11/1/12,550
NA,11/1/12,555
NA,11/1/12,600
NA,11/1/12,605
NA,11/1/12,610
NA,11/1/12,615
NA,11/1/12,620
NA,11/1/12,625
NA,11/1/12,630
NA,11/1/12,635
NA,11/1/12,640
NA,11/1/12,645
NA,11/1/12,650
NA,11/1/12,655
NA,11/1/12,700
NA,11/1/12,705
NA,11/1/12,710
NA,11/1/12,715
NA,11/1/12,720
NA,11/1/12,725
NA,11/1/12,730
NA,11/1/12,735
NA,11/1/12,740
NA,11/1/12,745
NA,11/1/12,750
NA,11/1/12,755
NA,11/1/12,800
NA,11/1/12,805
NA,11/1/12,810
NA,11/1/12,815
NA,11/1/12,820
NA,11/1/12,825
NA,11/1/12,830
NA,11/1/12,835
NA,11/1/12,840
NA,11/1/12,845
NA,11/1/12,850
NA,11/1/12,855
NA,11/1/12,900
NA,11/1/12,905
NA,11/1/12,910
NA,11/1/12,915
NA,11/1/12,920
NA,11/1/12,925
NA,11/1/12,930
NA,11/1/12,935
NA,11/1/12,940
NA,11/1/12,945
NA,11/1/12,950
NA,11/1/12,955
NA,11/1/12,1000
NA,11/1/12,1005
NA,11/1/12,1010
NA,11/1/12,1015
NA,11/1/12,1020
NA,11/1/12,1025
NA,11/1/12,1030
NA,11/1/12,1035
NA,11/1/12,1040
NA,11/1/12,1045
NA,11/1/12,1050
NA,11/1/12,1055
NA,11/1/12,1100
NA,11/1/12,1105
NA,11/1/12,1110
NA,11/1/12,1115
NA,11/1/12,1120
NA,11/1/12,1125
NA,11/1/12,1130
NA,11/1/12,1135
NA,11/1/12,1140
NA,11/1/12,1145
NA,11/1/12,1150
NA,11/1/12,1155
NA,11/1/12,1200
NA,11/1/12,1205
NA,11/1/12,1210
NA,11/1/12,1215
NA,11/1/12,1220
NA,11/1/12,1225
NA,11/1/12,1230
NA,11/1/12,1235
NA,11/1/12,1240
NA,11/1/12,1245
NA,11/1/12,1250
NA,11/1/12,1255
NA,11/1/12,1300
NA,11/1/12,1305
NA,11/1/12,1310
NA,11/1/12,1315
NA,11/1/12,1320
NA,11/1/12,1325
NA,11/1/12,1330
NA,11/1/12,1335
NA,11/1/12,1340
NA,11/1/12,1345
NA,11/1/12,1350
NA,11/1/12,1355
NA,11/1/12,1400
NA,11/1/12,1405
NA,11/1/12,1410
NA,11/1/12,1415
NA,11/1/12,1420
NA,11/1/12,1425
NA,11/1/12,1430
NA,11/1/12,1435
NA,11/1/12,1440
NA,11/1/12,1445
NA,11/1/12,1450
NA,11/1/12,1455
NA,11/1/12,1500
NA,11/1/12,1505
NA,11/1/12,1510
NA,11/1/12,1515
NA,11/1/12,1520
NA,11/1/12,1525
NA,11/1/12,1530
NA,11/1/12,1535
NA,11/1/12,1540
NA,11/1/12,1545
NA,11/1/12,1550
NA,11/1/12,1555
NA,11/1/12,1600
NA,11/1/12,1605
NA,11/1/12,1610
NA,11/1/12,1615
NA,11/1/12,1620
NA,11/1/12,1625
NA,11/1/12,1630
NA,11/1/12,1635
NA,11/1/12,1640
NA,11/1/12,1645
NA,11/1/12,1650
NA,11/1/12,1655
NA,11/1/12,1700
NA,11/1/12,1705
NA,11/1/12,1710
NA,11/1/12,1715
NA,11/1/12,1720
NA,11/1/12,1725
NA,11/1/12,1730
NA,11/1/12,1735
NA,11/1/12,1740
NA,11/1/12,1745
NA,11/1/12,1750
NA,11/1/12,1755
NA,11/1/12,1800
NA,11/1/12,1805
NA,11/1/12,1810
NA,11/1/12,1815
NA,11/1/12,1820
NA,11/1/12,1825
NA,11/1/12,1830
NA,11/1/12,1835
NA,11/1/12,1840
NA,11/1/12,1845
NA,11/1/12,1850
NA,11/1/12,1855
NA,11/1/12,1900
NA,11/1/12,1905
NA,11/1/12,1910
NA,11/1/12,1915
NA,11/1/12,1920
NA,11/1/12,1925
NA,11/1/12,1930
NA,11/1/12,1935
NA,11/1/12,1940
NA,11/1/12,1945
NA,11/1/12,1950
NA,11/1/12,1955
NA,11/1/12,2000
NA,11/1/12,2005
NA,11/1/12,2010
NA,11/1/12,2015
NA,11/1/12,2020
NA,11/1/12,2025
NA,11/1/12,2030
NA,11/1/12,2035
NA,11/1/12,2040
NA,11/1/12,2045
NA,11/1/12,2050
NA,11/1/12,2055
NA,11/1/12,2100
NA,11/1/12,2105
NA,11/1/12,2110
NA,11/1/12,2115
NA,11/1/12,2120
NA,11/1/12,2125
NA,11/1/12,2130
NA,11/1/12,2135
NA,11/1/12,2140
NA,11/1/12,2145
NA,11/1/12,2150
NA,11/1/12,2155
NA,11/1/12,2200
NA,11/1/12,2205
NA,11/1/12,2210
NA,11/1/12,2215
NA,11/1/12,2220
NA,11/1/12,2225
NA,11/1/12,2230
NA,11/1/12,2235
NA,11/1/12,2240
NA,11/1/12,2245
NA,11/1/12,2250
NA,11/1/12,2255
NA,11/1/12,2300
NA,11/1/12,2305
NA,11/1/12,2310
NA,11/1/12,2315
NA,11/1/12,2320
NA,11/1/12,2325
NA,11/1/12,2330
NA,11/1/12,2335
NA,11/1/12,2340
NA,11/1/12,2345
NA,11/1/12,2350
NA,11/1/12,2355
0,11/2/12,0
0,11/2/12,5
0,11/2/12,10
0,11/2/12,15
0,11/2/12,20
0,11/2/12,25
0,11/2/12,30
0,11/2/12,35
0,11/2/12,40
0,11/2/12,45
0,11/2/12,50
0,11/2/12,55
0,11/2/12,100
0,11/2/12,105
0,11/2/12,110
0,11/2/12,115
0,11/2/12,120
0,11/2/12,125
0,11/2/12,130
0,11/2/12,135
0,11/2/12,140
0,11/2/12,145
0,11/2/12,150
0,11/2/12,155
0,11/2/12,200
0,11/2/12,205
0,11/2/12,210
0,11/2/12,215
0,11/2/12,220
0,11/2/12,225
0,11/2/12,230
0,11/2/12,235
0,11/2/12,240
0,11/2/12,245
0,11/2/12,250
0,11/2/12,255
0,11/2/12,300
0,11/2/12,305
0,11/2/12,310
0,11/2/12,315
0,11/2/12,320
0,11/2/12,325
0,11/2/12,330
0,11/2/12,335
0,11/2/12,340
0,11/2/12,345
0,11/2/12,350
0,11/2/12,355
0,11/2/12,400
0,11/2/12,405
0,11/2/12,410
0,11/2/12,415
0,11/2/12,420
0,11/2/12,425
0,11/2/12,430
0,11/2/12,435
0,11/2/12,440
0,11/2/12,445
0,11/2/12,450
0,11/2/12,455
0,11/2/12,500
0,11/2/12,505
0,11/2/12,510
0,11/2/12,515
0,11/2/12,520
0,11/2/12,525
0,11/2/12,530
0,11/2/12,535
0,11/2/12,540
0,11/2/12,545
0,11/2/12,550
0,11/2/12,555
0,11/2/12,600
0,11/2/12,605
0,11/2/12,610
0,11/2/12,615
0,11/2/12,620
0,11/2/12,625
0,11/2/12,630
0,11/2/12,635
0,11/2/12,640
0,11/2/12,645
0,11/2/12,650
0,11/2/12,655
0,11/2/12,700
0,11/2/12,705
0,11/2/12,710
117,11/2/12,715
0,11/2/12,720
34,11/2/12,725
121,11/2/12,730
27,11/2/12,735
70,11/2/12,740
45,11/2/12,745
9,11/2/12,750
80,11/2/12,755
138,11/2/12,800
95,11/2/12,805
556,11/2/12,810
753,11/2/12,815
747,11/2/12,820
731,11/2/12,825
748,11/2/12,830
708,11/2/12,835
377,11/2/12,840
190,11/2/12,845
665,11/2/12,850
47,11/2/12,855
16,11/2/12,900
0,11/2/12,905
42,11/2/12,910
60,11/2/12,915
17,11/2/12,920
0,11/2/12,925
0,11/2/12,930
0,11/2/12,935
10,11/2/12,940
27,11/2/12,945
0,11/2/12,950
46,11/2/12,955
487,11/2/12,1000
356,11/2/12,1005
146,11/2/12,1010
0,11/2/12,1015
0,11/2/12,1020
0,11/2/12,1025
8,11/2/12,1030
80,11/2/12,1035
0,11/2/12,1040
0,11/2/12,1045
0,11/2/12,1050
0,11/2/12,1055
0,11/2/12,1100
0,11/2/12,1105
0,11/2/12,1110
0,11/2/12,1115
0,11/2/12,1120
0,11/2/12,1125
0,11/2/12,1130
0,11/2/12,1135
415,11/2/12,1140
270,11/2/12,1145
17,11/2/12,1150
0,11/2/12,1155
0,11/2/12,1200
0,11/2/12,1205
328,11/2/12,1210
28,11/2/12,1215
0,11/2/12,1220
49,11/2/12,1225
0,11/2/12,1230
0,11/2/12,1235
0,11/2/12,1240
0,11/2/12,1245
0,11/2/12,1250
0,11/2/12,1255
0,11/2/12,1300
0,11/2/12,1305
95,11/2/12,1310
0,11/2/12,1315
0,11/2/12,1320
0,11/2/12,1325
0,11/2/12,1330
0,11/2/12,1335
0,11/2/12,1340
0,11/2/12,1345
0,11/2/12,1350
0,11/2/12,1355
0,11/2/12,1400
17,11/2/12,1405
11,11/2/12,1410
20,11/2/12,1415
0,11/2/12,1420
0,11/2/12,1425
0,11/2/12,1430
46,11/2/12,1435
0,11/2/12,1440
0,11/2/12,1445
94,11/2/12,1450
0,11/2/12,1455
0,11/2/12,1500
72,11/2/12,1505
89,11/2/12,1510
0,11/2/12,1515
0,11/2/12,1520
0,11/2/12,1525
0,11/2/12,1530
0,11/2/12,1535
0,11/2/12,1540
0,11/2/12,1545
0,11/2/12,1550
0,11/2/12,1555
0,11/2/12,1600
0,11/2/12,1605
0,11/2/12,1610
14,11/2/12,1615
112,11/2/12,1620
124,11/2/12,1625
97,11/2/12,1630
0,11/2/12,1635
15,11/2/12,1640
0,11/2/12,1645
0,11/2/12,1650
0,11/2/12,1655
17,11/2/12,1700
0,11/2/12,1705
0,11/2/12,1710
0,11/2/12,1715
0,11/2/12,1720
0,11/2/12,1725
0,11/2/12,1730
0,11/2/12,1735
54,11/2/12,1740
130,11/2/12,1745
6,11/2/12,1750
57,11/2/12,1755
27,11/2/12,1800
0,11/2/12,1805
38,11/2/12,1810
52,11/2/12,1815
93,11/2/12,1820
53,11/2/12,1825
0,11/2/12,1830
55,11/2/12,1835
0,11/2/12,1840
74,11/2/12,1845
14,11/2/12,1850
0,11/2/12,1855
0,11/2/12,1900
0,11/2/12,1905
0,11/2/12,1910
0,11/2/12,1915
98,11/2/12,1920
56,11/2/12,1925
54,11/2/12,1930
50,11/2/12,1935
0,11/2/12,1940
40,11/2/12,1945
15,11/2/12,1950
15,11/2/12,1955
35,11/2/12,2000
0,11/2/12,2005
0,11/2/12,2010
0,11/2/12,2015
0,11/2/12,2020
0,11/2/12,2025
0,11/2/12,2030
0,11/2/12,2035
0,11/2/12,2040
24,11/2/12,2045
0,11/2/12,2050
0,11/2/12,2055
0,11/2/12,2100
0,11/2/12,2105
77,11/2/12,2110
0,11/2/12,2115
0,11/2/12,2120
0,11/2/12,2125
0,11/2/12,2130
0,11/2/12,2135
0,11/2/12,2140
0,11/2/12,2145
0,11/2/12,2150
0,11/2/12,2155
0,11/2/12,2200
0,11/2/12,2205
0,11/2/12,2210
0,11/2/12,2215
0,11/2/12,2220
0,11/2/12,2225
0,11/2/12,2230
0,11/2/12,2235
0,11/2/12,2240
0,11/2/12,2245
0,11/2/12,2250
0,11/2/12,2255
0,11/2/12,2300
0,11/2/12,2305
0,11/2/12,2310
0,11/2/12,2315
0,11/2/12,2320
0,11/2/12,2325
0,11/2/12,2330
0,11/2/12,2335
0,11/2/12,2340
0,11/2/12,2345
0,11/2/12,2350
0,11/2/12,2355
0,11/3/12,0
0,11/3/12,5
0,11/3/12,10
0,11/3/12,15
0,11/3/12,20
0,11/3/12,25
0,11/3/12,30
0,11/3/12,35
0,11/3/12,40
0,11/3/12,45
0,11/3/12,50
0,11/3/12,55
0,11/3/12,100
0,11/3/12,105
0,11/3/12,110
0,11/3/12,115
0,11/3/12,120
0,11/3/12,125
0,11/3/12,130
0,11/3/12,135
0,11/3/12,140
0,11/3/12,145
0,11/3/12,150
0,11/3/12,155
0,11/3/12,200
0,11/3/12,205
0,11/3/12,210
0,11/3/12,215
0,11/3/12,220
0,11/3/12,225
0,11/3/12,230
0,11/3/12,235
0,11/3/12,240
0,11/3/12,245
0,11/3/12,250
0,11/3/12,255
0,11/3/12,300
0,11/3/12,305
0,11/3/12,310
0,11/3/12,315
0,11/3/12,320
0,11/3/12,325
0,11/3/12,330
0,11/3/12,335
0,11/3/12,340
0,11/3/12,345
0,11/3/12,350
0,11/3/12,355
0,11/3/12,400
0,11/3/12,405
0,11/3/12,410
0,11/3/12,415
0,11/3/12,420
0,11/3/12,425
0,11/3/12,430
0,11/3/12,435
0,11/3/12,440
0,11/3/12,445
0,11/3/12,450
0,11/3/12,455
0,11/3/12,500
0,11/3/12,505
0,11/3/12,510
0,11/3/12,515
0,11/3/12,520
0,11/3/12,525
0,11/3/12,530
0,11/3/12,535
0,11/3/12,540
0,11/3/12,545
0,11/3/12,550
0,11/3/12,555
0,11/3/12,600
0,11/3/12,605
0,11/3/12,610
0,11/3/12,615
0,11/3/12,620
0,11/3/12,625
0,11/3/12,630
0,11/3/12,635
0,11/3/12,640
0,11/3/12,645
0,11/3/12,650
0,11/3/12,655
24,11/3/12,700
57,11/3/12,705
0,11/3/12,710
0,11/3/12,715
0,11/3/12,720
40,11/3/12,725
49,11/3/12,730
0,11/3/12,735
43,11/3/12,740
9,11/3/12,745
0,11/3/12,750
7,11/3/12,755
35,11/3/12,800
9,11/3/12,805
31,11/3/12,810
32,11/3/12,815
90,11/3/12,820
27,11/3/12,825
25,11/3/12,830
0,11/3/12,835
58,11/3/12,840
241,11/3/12,845
509,11/3/12,850
508,11/3/12,855
198,11/3/12,900
450,11/3/12,905
443,11/3/12,910
494,11/3/12,915
461,11/3/12,920
533,11/3/12,925
496,11/3/12,930
319,11/3/12,935
60,11/3/12,940
0,11/3/12,945
0,11/3/12,950
0,11/3/12,955
0,11/3/12,1000
0,11/3/12,1005
0,11/3/12,1010
40,11/3/12,1015
0,11/3/12,1020
0,11/3/12,1025
0,11/3/12,1030
0,11/3/12,1035
0,11/3/12,1040
0,11/3/12,1045
0,11/3/12,1050
0,11/3/12,1055
0,11/3/12,1100
0,11/3/12,1105
0,11/3/12,1110
0,11/3/12,1115
0,11/3/12,1120
29,11/3/12,1125
12,11/3/12,1130
60,11/3/12,1135
8,11/3/12,1140
43,11/3/12,1145
54,11/3/12,1150
68,11/3/12,1155
104,11/3/12,1200
0,11/3/12,1205
0,11/3/12,1210
50,11/3/12,1215
266,11/3/12,1220
65,11/3/12,1225
0,11/3/12,1230
0,11/3/12,1235
52,11/3/12,1240
0,11/3/12,1245
52,11/3/12,1250
94,11/3/12,1255
179,11/3/12,1300
0,11/3/12,1305
0,11/3/12,1310
154,11/3/12,1315
33,11/3/12,1320
16,11/3/12,1325
79,11/3/12,1330
119,11/3/12,1335
0,11/3/12,1340
0,11/3/12,1345
41,11/3/12,1350
66,11/3/12,1355
0,11/3/12,1400
44,11/3/12,1405
31,11/3/12,1410
12,11/3/12,1415
23,11/3/12,1420
41,11/3/12,1425
50,11/3/12,1430
0,11/3/12,1435
0,11/3/12,1440
0,11/3/12,1445
24,11/3/12,1450
21,11/3/12,1455
0,11/3/12,1500
0,11/3/12,1505
0,11/3/12,1510
0,11/3/12,1515
0,11/3/12,1520
0,11/3/12,1525
0,11/3/12,1530
114,11/3/12,1535
0,11/3/12,1540
0,11/3/12,1545
0,11/3/12,1550
0,11/3/12,1555
0,11/3/12,1600
0,11/3/12,1605
0,11/3/12,1610
0,11/3/12,1615
0,11/3/12,1620
0,11/3/12,1625
20,11/3/12,1630
47,11/3/12,1635
24,11/3/12,1640
67,11/3/12,1645
0,11/3/12,1650
0,11/3/12,1655
0,11/3/12,1700
0,11/3/12,1705
86,11/3/12,1710
112,11/3/12,1715
142,11/3/12,1720
80,11/3/12,1725
0,11/3/12,1730
0,11/3/12,1735
277,11/3/12,1740
103,11/3/12,1745
117,11/3/12,1750
183,11/3/12,1755
263,11/3/12,1800
295,11/3/12,1805
392,11/3/12,1810
324,11/3/12,1815
0,11/3/12,1820
0,11/3/12,1825
112,11/3/12,1830
0,11/3/12,1835
8,11/3/12,1840
8,11/3/12,1845
0,11/3/12,1850
33,11/3/12,1855
71,11/3/12,1900
62,11/3/12,1905
0,11/3/12,1910
33,11/3/12,1915
5,11/3/12,1920
0,11/3/12,1925
34,11/3/12,1930
37,11/3/12,1935
90,11/3/12,1940
90,11/3/12,1945
0,11/3/12,1950
0,11/3/12,1955
0,11/3/12,2000
0,11/3/12,2005
0,11/3/12,2010
0,11/3/12,2015
0,11/3/12,2020
0,11/3/12,2025
0,11/3/12,2030
0,11/3/12,2035
0,11/3/12,2040
0,11/3/12,2045
74,11/3/12,2050
18,11/3/12,2055
72,11/3/12,2100
0,11/3/12,2105
0,11/3/12,2110
0,11/3/12,2115
0,11/3/12,2120
0,11/3/12,2125
0,11/3/12,2130
0,11/3/12,2135
0,11/3/12,2140
0,11/3/12,2145
0,11/3/12,2150
0,11/3/12,2155
0,11/3/12,2200
0,11/3/12,2205
0,11/3/12,2210
0,11/3/12,2215
0,11/3/12,2220
0,11/3/12,2225
0,11/3/12,2230
0,11/3/12,2235
0,11/3/12,2240
0,11/3/12,2245
0,11/3/12,2250
0,11/3/12,2255
0,11/3/12,2300
0,11/3/12,2305
0,11/3/12,2310
0,11/3/12,2315
0,11/3/12,2320
0,11/3/12,2325
0,11/3/12,2330
0,11/3/12,2335
0,11/3/12,2340
0,11/3/12,2345
0,11/3/12,2350
0,11/3/12,2355
NA,11/4/12,0
NA,11/4/12,5
NA,11/4/12,10
NA,11/4/12,15
NA,11/4/12,20
NA,11/4/12,25
NA,11/4/12,30
NA,11/4/12,35
NA,11/4/12,40
NA,11/4/12,45
NA,11/4/12,50
NA,11/4/12,55
NA,11/4/12,100
NA,11/4/12,105
NA,11/4/12,110
NA,11/4/12,115
NA,11/4/12,120
NA,11/4/12,125
NA,11/4/12,130
NA,11/4/12,135
NA,11/4/12,140
NA,11/4/12,145
